amount,balance,currency,hour,description,recentTxCount,isFraud
5232.64,2144.92,EUR,4,lottery,8,1
501.67,4009.64,USD,14,bills,1,0
4860.68,2628.53,USD,2,urgent transfer,5,1
107.35,5385.96,RON,7,payment,0,0
4.13,3110.77,RON,10,payment,2,0
65.1,1567.47,RON,21,payment,1,0
5.84,6971.87,RON,18,payment,1,0
72.47,3555.27,RON,17,subscription,0,0
167.79,7395.19,RON,7,subscription,3,0
60.85,4231.38,RON,16,subscription,3,0
312.72,5987.7,RON,17,subscription,2,0
185.56,6686.22,RON,8,transfer,3,0
11.08,4290.4,RON,13,subscription,0,0
122.84,4758.47,USD,7,payment,3,0
46.37,5194.08,RON,21,payment,1,0
162.14,4597.45,USD,16,payment,1,0
514.9,4044.41,RON,8,bills,3,0
215.44,5297.81,USD,6,bills,2,0
47.01,6480.22,RON,15,shopping,1,0
30.41,3964.84,EUR,9,subscription,1,0
234.65,4765.13,RON,20,shopping,1,0
746.42,6131.49,EUR,11,shopping,2,0
75.58,2564.12,RON,11,subscription,3,0
190.37,3915.85,RON,18,transfer,1,0
103.16,5224.93,RON,10,shopping,7,0
207.91,6508.61,RON,9,transfer,3,0
51.88,7051.47,RON,13,subscription,2,0
792.02,5878.37,RON,20,subscription,1,0
9.89,3785.98,RON,10,transfer,4,0
21.67,6376.34,RON,12,subscription,1,0
331.96,3717.21,RON,21,payment,1,0
317.2,5463.28,RON,8,payment,2,0
243.48,5927.96,RON,15,transfer,1,0
632.17,3858.61,RON,8,subscription,0,0
5659.56,1178.63,EUR,1,bonus,6,1
114.72,4894.81,RON,12,shopping,2,0
545.87,6955.86,USD,7,shopping,2,0
94.64,5099.67,RON,6,transfer,3,0
82.11,7742.92,EUR,6,transfer,4,0
14.91,4123.06,RON,19,subscription,1,0
253.46,5836.9,USD,18,shopping,2,0
348.85,3060.29,RON,16,shopping,0,0
24.93,5742.29,RON,20,subscription,3,0
79.79,994.91,RON,21,transfer,0,0
230.87,8764.06,RON,13,bills,4,0
149.51,3824.81,USD,7,shopping,0,0
4994.37,3036.78,USD,4,unknown,4,1
4529.15,2412.83,EUR,0,unknown,5,1
12.51,5391.63,EUR,13,bills,1,0
85.76,3054.53,RON,15,bills,3,0
908.58,3763.83,EUR,16,bills,2,0
5.01,4181.0,RON,7,bills,0,0
59.28,8606.51,RON,19,payment,3,0
234.84,4841.49,RON,7,bills,1,0
725.46,5193.4,EUR,21,payment,1,0
13.94,7767.9,RON,9,subscription,1,0
220.3,4716.53,RON,21,bills,0,0
5731.95,2505.73,EUR,2,bonus,5,1
655.76,7247.78,RON,9,transfer,3,0
35.77,6819.65,RON,13,subscription,2,0
138.76,5186.72,RON,14,payment,1,0
283.47,5339.72,RON,14,transfer,6,0
5.14,6408.1,RON,10,shopping,1,0
131.08,5499.61,EUR,15,bills,2,0
68.54,4116.96,RON,11,bills,2,0
2394.21,540.42,EUR,3,crypto,8,1
86.33,5157.78,EUR,13,payment,1,0
340.36,6050.87,RON,8,bills,6,0
487.28,6304.06,RON,17,bills,5,0
184.79,5752.11,RON,8,bills,3,0
68.4,2929.12,USD,19,payment,1,0
22.88,5855.93,RON,11,shopping,0,0
221.69,5017.62,USD,8,subscription,0,0
146.29,3650.94,RON,10,payment,0,0
50.4,6367.71,RON,6,shopping,0,0
8.32,7254.84,RON,9,subscription,0,0
49.74,2531.94,RON,19,shopping,3,0
194.73,3720.44,RON,11,payment,2,0
165.68,6004.37,RON,16,subscription,3,0
3484.6,1987.19,EUR,2,crypto,7,1
253.88,2688.51,EUR,9,bills,2,0
56.0,4136.49,RON,19,subscription,2,0
65.38,4365.59,RON,9,payment,0,0
74.54,5471.42,EUR,18,subscription,1,0
67.34,2222.9,EUR,17,payment,2,0
58.66,4548.5,RON,10,shopping,1,0
186.66,7336.95,EUR,12,transfer,1,0
120.47,4785.7,USD,6,shopping,3,0
121.66,5139.41,USD,17,transfer,1,0
162.14,2286.17,EUR,9,shopping,2,0
81.07,4006.3,RON,12,payment,2,0
394.25,4822.81,RON,16,payment,0,0
321.84,4690.44,RON,8,shopping,0,0
74.58,5193.43,EUR,19,subscription,2,0
238.12,2315.77,RON,10,subscription,3,0
127.13,5632.99,RON,13,payment,4,0
356.82,2125.2,RON,19,bills,2,0
506.61,6032.8,RON,15,subscription,1,0
82.05,5935.71,RON,10,bills,4,0
106.6,8844.82,RON,14,transfer,1,0
0.88,3259.98,RON,11,subscription,4,0
221.74,7550.96,RON,12,transfer,2,0
276.27,7315.45,EUR,11,shopping,2,0
0.99,7440.83,RON,8,subscription,2,0
282.7,3418.94,RON,19,bills,4,0
434.08,4452.77,RON,14,bills,1,0
135.87,2385.92,RON,21,transfer,2,0
4081.5,3205.45,USD,3,unknown,5,1
22.77,2303.39,RON,19,subscription,0,0
129.92,3172.76,RON,11,bills,1,0
294.11,4319.28,RON,16,transfer,3,0
281.17,5205.02,EUR,9,payment,2,0
193.17,6064.03,RON,18,payment,1,0
334.71,5781.98,RON,20,shopping,2,0
343.8,6815.32,RON,10,payment,3,0
56.1,6519.6,RON,15,shopping,2,0
764.02,5711.76,RON,9,transfer,2,0
52.85,4390.17,RON,14,bills,0,0
41.23,3476.78,RON,12,transfer,2,0
68.09,4668.59,RON,7,subscription,3,0
223.76,4019.76,EUR,6,payment,1,0
132.24,6328.0,USD,18,subscription,3,0
117.62,4146.63,RON,11,bills,0,0
3300.76,2403.25,USD,2,bonus,9,1
185.62,6124.89,RON,6,payment,1,0
193.02,4933.31,RON,19,subscription,4,0
34.03,7535.6,RON,11,payment,1,0
5940.55,2837.56,USD,2,urgent transfer,7,1
55.43,4718.82,RON,11,subscription,1,0
267.68,6224.75,USD,9,payment,1,0
166.3,6115.56,RON,13,subscription,3,0
256.67,4511.56,RON,13,bills,5,0
18.97,5084.88,RON,7,subscription,6,0
647.9,1774.44,RON,7,shopping,0,0
227.38,3582.12,RON,12,payment,1,0
21.71,5353.51,USD,10,transfer,2,0
102.71,2439.12,RON,10,bills,0,0
214.74,5529.84,RON,11,subscription,1,0
4994.38,-81.73,EUR,3,crypto,7,1
88.64,6903.17,RON,10,shopping,1,0
240.84,4367.98,RON,21,subscription,5,0
107.14,3529.04,RON,6,bills,3,0
731.29,4968.21,EUR,13,subscription,2,0
121.23,4005.68,RON,16,payment,2,0
5217.32,2596.18,USD,3,urgent transfer,4,1
278.56,6688.11,RON,17,payment,2,0
82.07,2944.75,RON,20,subscription,2,0
456.92,5409.87,USD,20,subscription,2,0
33.85,6419.55,RON,11,payment,3,0
325.31,4955.86,RON,8,shopping,0,0
101.68,3324.54,EUR,19,transfer,2,0
449.63,6208.92,USD,18,bills,1,0
42.21,4783.09,RON,14,subscription,0,0
96.3,4981.36,EUR,10,shopping,2,0
42.4,3708.8,RON,18,bills,0,0
278.07,1930.01,RON,17,payment,1,0
35.11,6209.51,RON,13,transfer,1,0
96.83,6059.71,RON,19,subscription,0,0
126.7,5481.8,RON,18,bills,4,0
331.56,6745.22,RON,11,bills,1,0
80.91,3670.19,RON,12,bills,1,0
100.28,3828.71,EUR,10,subscription,1,0
90.36,3271.1,RON,9,subscription,0,0
350.32,3257.55,RON,13,transfer,1,0
93.94,8762.27,RON,8,subscription,4,0
182.26,6663.87,RON,21,shopping,3,0
87.31,5122.16,EUR,10,bills,1,0
116.79,4505.89,RON,6,shopping,2,0
120.81,5089.37,RON,15,transfer,2,0
545.29,3299.16,RON,20,transfer,1,0
137.74,4243.52,USD,15,payment,3,0
38.28,1936.59,EUR,15,bills,1,0
142.51,7137.05,RON,14,bills,3,0
80.31,6433.12,RON,16,shopping,7,0
160.56,4514.21,EUR,17,payment,1,0
9.03,7092.78,RON,7,payment,2,0
44.23,4067.53,RON,15,subscription,0,0
94.17,4017.17,EUR,14,subscription,3,0
30.92,6111.28,RON,18,bills,2,0
367.91,1926.44,RON,7,shopping,0,0
1399.56,5529.6,RON,17,subscription,2,0
64.11,5325.62,RON,14,payment,1,0
26.0,5453.67,USD,8,payment,2,0
203.34,7635.65,USD,18,transfer,1,0
7.4,6384.34,RON,18,bills,3,0
277.85,2835.5,EUR,13,shopping,1,0
21.61,5323.29,RON,8,payment,5,0
512.35,6560.93,RON,15,transfer,2,0
320.51,4234.12,USD,19,subscription,0,0
492.34,4842.85,RON,21,shopping,1,0
142.43,6523.39,RON,7,payment,2,0
34.97,4385.75,RON,20,shopping,3,0
13.38,5244.12,RON,6,transfer,0,0
2862.73,2150.77,EUR,0,lottery,10,1
357.51,4962.65,RON,7,payment,2,0
45.05,6549.51,EUR,6,subscription,2,0
64.75,4400.73,RON,12,shopping,2,0
31.74,2789.75,USD,21,payment,2,0
378.55,5967.62,RON,21,payment,2,0
8.5,5409.76,RON,10,subscription,1,0
27.78,4188.92,RON,19,shopping,2,0
1172.74,6152.94,EUR,21,transfer,2,0
456.24,6167.58,RON,12,subscription,3,0
5359.28,3481.78,USD,0,unknown,6,1
55.88,5942.56,RON,9,bills,1,0
128.53,3866.01,RON,10,transfer,3,0
97.52,4617.63,RON,14,bills,4,0
60.03,5527.61,RON,18,payment,2,0
33.71,2907.82,RON,21,shopping,2,0
11.45,4170.23,EUR,10,transfer,1,0
181.17,3125.24,RON,20,payment,5,0
101.03,5442.98,RON,14,transfer,4,0
62.41,4340.84,RON,19,subscription,3,0
44.62,7136.16,RON,21,subscription,0,0
56.25,5955.32,EUR,10,subscription,3,0
200.66,5072.04,EUR,15,shopping,2,0
94.61,3694.33,RON,8,shopping,0,0
325.48,3290.95,EUR,13,shopping,4,0
47.8,3295.38,RON,12,subscription,2,0
358.24,4696.57,RON,18,transfer,1,0
234.69,2529.5,RON,14,payment,2,0
17.66,4386.3,RON,8,subscription,1,0
164.22,4328.46,RON,15,bills,1,0
306.56,1152.53,RON,8,subscription,2,0
45.53,6850.78,EUR,15,shopping,1,0
135.1,3820.27,EUR,21,subscription,3,0
126.58,6052.76,RON,15,shopping,3,0
95.89,4487.04,RON,18,transfer,2,0
160.21,4000.0,EUR,13,transfer,1,0
117.4,4158.65,RON,18,shopping,3,0
62.38,4802.65,RON,10,payment,2,0
73.7,3259.69,RON,19,bills,2,0
289.62,7171.51,USD,10,transfer,3,0
258.43,3956.49,RON,14,payment,3,0
88.39,2758.41,RON,17,shopping,2,0
139.22,3992.6,USD,8,shopping,3,0
401.7,4837.3,RON,7,shopping,1,0
325.12,5527.55,RON,15,payment,1,0
166.14,3023.9,RON,8,bills,3,0
130.17,4089.16,EUR,9,bills,2,0
168.85,4285.79,EUR,19,bills,2,0
68.76,3856.59,RON,8,shopping,2,0
133.15,3851.95,RON,8,bills,1,0
38.73,5410.14,RON,17,subscription,2,0
211.1,4041.91,RON,19,payment,4,0
691.04,5620.85,RON,13,payment,1,0
17.86,5649.98,USD,16,transfer,4,0
45.46,4107.38,RON,8,shopping,2,0
235.86,3501.38,RON,19,shopping,1,0
368.71,2889.12,RON,19,bills,1,0
99.39,4088.12,RON,14,shopping,1,0
325.28,5648.95,RON,12,subscription,1,0
133.95,5784.54,RON,19,bills,2,0
69.56,5659.17,RON,15,bills,0,0
185.98,3603.26,EUR,10,subscription,3,0
301.81,4495.39,RON,12,shopping,2,0
208.86,3740.86,RON,14,transfer,4,0
88.11,6346.77,RON,13,shopping,2,0
153.94,4939.74,RON,11,transfer,2,0
642.39,6290.92,RON,17,shopping,3,0
93.67,5018.13,RON,6,shopping,2,0
110.78,2442.83,EUR,10,payment,4,0
4003.71,1696.97,EUR,1,urgent transfer,5,1
13.03,6506.12,RON,21,bills,3,0
19.63,3871.85,RON,18,subscription,2,0
3.45,5980.48,EUR,15,payment,5,0
84.37,5199.4,RON,20,transfer,2,0
147.39,4613.42,RON,13,bills,2,0
78.97,4796.48,RON,14,shopping,4,0
78.9,6095.88,RON,8,shopping,3,0
50.89,6295.45,RON,16,bills,5,0
2576.63,851.89,EUR,3,unknown,3,1
1.86,3722.74,EUR,21,shopping,4,0
22.99,4940.73,RON,18,transfer,3,0
32.21,5594.69,RON,11,shopping,6,0
227.59,2226.11,RON,16,subscription,3,0
5413.0,488.88,USD,4,crypto,3,1
46.81,2245.13,RON,20,shopping,1,0
119.54,4807.81,EUR,16,payment,1,0
6894.97,3551.01,EUR,3,bonus,3,1
81.31,4266.41,RON,19,subscription,4,0
212.0,5502.74,RON,8,transfer,2,0
5677.99,2062.12,EUR,4,bonus,3,1
0.46,7519.05,RON,15,subscription,3,0
442.81,4445.06,RON,11,bills,0,0
13.71,4246.89,RON,10,bills,0,0
93.19,5688.64,RON,10,bills,4,0
82.08,4723.25,EUR,18,transfer,0,0
102.1,5592.95,RON,16,shopping,2,0
132.02,6979.73,RON,16,bills,2,0
348.16,5409.92,EUR,9,subscription,2,0
38.52,6858.41,RON,17,transfer,1,0
202.79,3647.22,EUR,6,shopping,5,0
439.24,5276.43,EUR,13,subscription,3,0
254.99,2940.87,RON,20,bills,3,0
616.73,4841.98,RON,8,subscription,1,0
467.21,4722.26,RON,7,shopping,2,0
368.55,6402.19,RON,16,shopping,1,0
5504.34,3086.44,USD,3,lottery,4,1
818.65,5403.51,USD,21,subscription,2,0
112.65,4516.02,EUR,19,payment,0,0
24.41,5678.47,RON,18,subscription,2,0
15.7,2568.32,EUR,11,subscription,5,0
223.77,4238.79,RON,12,payment,1,0
312.46,6179.61,EUR,20,subscription,2,0
195.84,4889.65,RON,13,shopping,3,0
397.49,5775.04,RON,8,transfer,4,0
142.65,5768.56,USD,20,transfer,1,0
46.28,4592.12,RON,13,payment,2,0
898.91,5144.19,EUR,20,bills,3,0
0.64,2882.62,RON,10,shopping,1,0
13.53,6173.75,RON,8,bills,1,0
8.37,8388.82,RON,14,subscription,1,0
93.98,6977.49,RON,15,subscription,3,0
166.13,6867.7,EUR,20,transfer,2,0
49.42,3299.55,RON,6,bills,3,0
133.13,4662.72,RON,19,shopping,0,0
56.24,5779.74,RON,8,transfer,1,0
86.67,5389.32,USD,7,shopping,3,0
85.44,6962.51,RON,21,subscription,2,0
202.47,3017.07,RON,7,payment,1,0
68.79,5620.08,RON,15,bills,1,0
158.98,1791.13,RON,15,payment,1,0
52.78,8527.86,RON,18,shopping,5,0
66.74,3941.36,EUR,7,shopping,2,0
27.71,5686.53,RON,15,transfer,3,0
78.48,3809.72,EUR,21,bills,2,0
144.6,4525.53,RON,15,bills,4,0
4666.73,1182.96,EUR,4,bonus,0,1
60.75,5244.41,RON,7,payment,4,0
1.9,5836.8,EUR,10,bills,3,0
524.8,7283.37,RON,15,payment,3,0
363.02,8135.81,EUR,12,transfer,0,0
20.47,6092.82,RON,18,subscription,3,0
97.18,6158.71,EUR,8,transfer,0,0
223.08,3865.53,USD,12,payment,3,0
4.75,5639.91,RON,9,shopping,1,0
391.69,4019.05,RON,18,bills,3,0
46.22,3659.18,RON,15,transfer,0,0
82.84,2315.4,RON,20,subscription,3,0
16.93,6137.36,USD,8,bills,3,0
144.77,4902.99,EUR,16,transfer,2,0
167.28,7221.5,RON,19,payment,4,0
555.74,4157.63,RON,11,subscription,2,0
82.27,4182.17,RON,8,bills,5,0
4734.04,1174.91,RON,3,unknown,6,1
263.33,3914.63,RON,21,payment,1,0
136.99,5239.65,EUR,12,shopping,0,0
84.27,7011.72,USD,17,shopping,7,0
24.43,8075.81,RON,11,transfer,1,0
805.29,8268.81,RON,20,payment,3,0
61.01,3156.46,RON,12,payment,3,0
7.44,5840.37,USD,11,bills,3,0
317.14,2535.61,RON,17,shopping,1,0
44.75,2788.08,RON,10,transfer,1,0
123.71,3379.06,EUR,20,shopping,2,0
61.02,3793.45,EUR,17,transfer,0,0
296.38,3718.51,EUR,13,shopping,1,0
88.67,5114.7,RON,6,payment,3,0
176.39,6233.35,RON,9,subscription,6,0
757.36,3759.75,RON,8,shopping,2,0
283.55,7382.34,RON,13,subscription,1,0
249.62,7114.45,RON,18,payment,3,0
149.1,4918.29,EUR,6,bills,2,0
633.45,7936.16,RON,11,transfer,3,0
175.18,6906.28,RON,17,subscription,1,0
342.68,5862.14,RON,15,bills,1,0
30.64,3044.84,USD,14,transfer,3,0
658.65,3135.94,EUR,17,payment,2,0
446.35,4877.08,RON,10,shopping,3,0
246.17,6099.1,RON,18,subscription,2,0
177.91,6681.53,EUR,11,shopping,2,0
80.18,5391.87,RON,18,transfer,1,0
121.81,4008.61,RON,6,bills,0,0
18.58,4374.48,RON,7,subscription,2,0
261.09,5048.78,RON,6,payment,1,0
9.39,5912.47,RON,17,bills,4,0
185.67,3027.57,RON,16,shopping,1,0
96.59,3113.75,EUR,11,shopping,4,0
34.64,4853.88,RON,8,subscription,0,0
418.93,4291.38,RON,8,payment,0,0
129.1,3580.88,RON,13,payment,3,0
80.09,3630.53,RON,18,subscription,2,0
81.45,7753.32,RON,18,subscription,4,0
309.73,6043.44,EUR,15,shopping,0,0
70.7,3150.6,RON,21,subscription,0,0
734.75,2788.15,RON,17,transfer,2,0
75.2,4341.99,RON,15,payment,0,0
5.23,4826.28,RON,11,transfer,2,0
79.09,7069.29,RON,18,transfer,2,0
32.01,3355.45,RON,14,bills,2,0
4268.37,1608.73,USD,3,bonus,5,1
501.73,8392.91,RON,21,transfer,2,0
44.36,5111.2,RON,15,transfer,0,0
4328.28,3121.55,EUR,0,bonus,5,1
322.17,9350.16,RON,8,subscription,1,0
72.15,6630.91,RON,10,subscription,3,0
94.8,4880.31,RON,18,payment,1,0
524.41,6257.36,RON,11,transfer,2,0
4869.11,1883.33,EUR,1,unknown,5,1
240.39,7473.75,RON,21,shopping,3,0
44.48,2782.23,RON,20,transfer,1,0
88.18,5002.49,RON,13,bills,1,0
59.81,6468.95,RON,10,subscription,4,0
810.37,8297.06,EUR,8,transfer,0,0
442.44,3763.72,RON,17,payment,1,0
4585.83,2572.39,RON,4,urgent transfer,8,1
206.59,4032.88,RON,8,payment,2,0
240.13,2854.39,RON,16,transfer,4,0
83.76,6929.64,RON,21,subscription,1,0
152.2,5797.19,RON,13,payment,1,0
163.05,4610.47,RON,11,transfer,3,0
504.39,1304.76,RON,8,payment,1,0
230.04,3947.25,RON,10,bills,4,0
91.68,6682.23,RON,15,payment,4,0
43.33,6663.51,RON,18,shopping,1,0
189.47,4494.49,RON,15,subscription,1,0
16.22,3772.39,EUR,21,shopping,2,0
306.61,5266.42,RON,11,payment,1,0
54.19,7166.32,RON,11,shopping,3,0
109.53,4226.89,RON,15,shopping,2,0
164.78,6994.5,USD,12,subscription,4,0
61.36,3505.38,EUR,20,bills,2,0
103.89,5368.55,EUR,17,subscription,2,0
90.56,4259.28,RON,7,shopping,0,0
271.1,4224.01,USD,16,bills,1,0
5357.06,3900.86,EUR,0,lottery,5,1
14.87,5978.86,EUR,19,shopping,0,0
37.26,6189.92,RON,6,payment,3,0
49.67,5362.04,RON,17,transfer,3,0
136.45,5533.13,RON,16,bills,3,0
483.34,8372.72,USD,19,payment,0,0
236.78,6031.7,USD,14,subscription,1,0
17.6,4306.88,EUR,7,transfer,0,0
526.13,7043.09,EUR,9,bills,1,0
232.41,3586.92,RON,11,payment,1,0
100.79,5094.63,RON,12,transfer,1,0
134.04,5021.85,RON,13,transfer,2,0
36.95,6060.4,RON,12,transfer,1,0
207.23,6272.95,RON,20,payment,2,0
171.1,6835.22,EUR,8,subscription,4,0
220.69,5434.76,RON,8,transfer,0,0
27.18,4527.39,RON,6,subscription,2,0
94.86,6406.13,EUR,9,transfer,2,0
22.93,4005.16,RON,14,transfer,1,0
125.25,7316.72,RON,14,transfer,1,0
19.86,5850.4,RON,8,bills,0,0
5484.06,1154.44,EUR,0,bonus,13,1
182.61,6303.26,RON,19,payment,2,0
471.29,5689.31,RON,15,transfer,1,0
87.27,6164.53,RON,11,payment,6,0
36.53,4807.06,RON,7,subscription,1,0
221.87,4844.11,RON,9,subscription,1,0
246.79,7624.44,USD,16,transfer,2,0
92.18,7704.6,EUR,19,payment,4,0
45.88,6328.59,USD,15,bills,2,0
664.61,4526.6,RON,9,payment,0,0
120.39,4140.24,RON,21,shopping,0,0
0.21,624.22,USD,9,payment,4,0
42.73,4354.56,RON,6,payment,1,0
141.46,7731.6,EUR,10,bills,3,0
304.61,5701.6,RON,21,shopping,0,0
4733.29,1854.53,RON,3,unknown,8,1
306.57,6682.5,RON,21,bills,6,0
199.36,5318.15,RON,14,shopping,2,0
80.65,4864.6,RON,19,bills,0,0
102.91,5794.46,RON,19,transfer,1,0
98.08,5940.5,EUR,21,payment,1,0
19.62,3830.9,USD,20,bills,1,0
313.76,4532.91,RON,19,payment,0,0
479.72,5556.89,RON,7,bills,1,0
42.96,4531.0,RON,7,bills,2,0
176.4,5548.46,RON,6,shopping,2,0
768.04,4400.0,EUR,17,payment,5,0
8.4,6042.94,USD,18,payment,3,0
178.51,4368.43,RON,6,transfer,1,0
14.24,4062.29,EUR,18,bills,1,0
373.29,6676.23,RON,10,bills,2,0
329.07,7282.16,RON,13,subscription,1,0
27.64,5638.97,EUR,7,subscription,3,0
557.21,4571.98,RON,21,payment,2,0
24.63,3989.39,EUR,20,subscription,2,0
7.68,5729.03,RON,13,subscription,3,0
199.0,4215.9,RON,15,transfer,1,0
54.68,3878.02,RON,17,bills,0,0
169.76,7800.78,RON,18,shopping,2,0
173.38,7479.03,USD,14,shopping,0,0
214.77,5144.5,RON,21,payment,0,0
30.66,4949.54,RON,18,shopping,3,0
140.41,2535.92,RON,11,payment,0,0
56.32,7823.71,RON,13,shopping,0,0
4639.61,2695.14,EUR,0,urgent transfer,7,1
659.91,8005.15,EUR,7,payment,4,0
380.01,3493.54,RON,20,transfer,2,0
146.93,5159.36,RON,10,subscription,2,0
626.68,5101.5,EUR,12,shopping,1,0
24.28,5400.0,RON,12,shopping,2,0
1.46,1344.68,RON,15,bills,2,0
101.45,4521.43,RON,14,payment,3,0
1434.05,1182.99,RON,17,transfer,2,0
0.04,6007.74,RON,6,transfer,1,0
1342.54,2480.94,RON,11,subscription,1,0
114.96,4447.01,RON,19,bills,1,0
123.33,5955.86,RON,19,shopping,0,0
45.68,5263.73,RON,11,transfer,0,0
229.76,5387.31,RON,21,shopping,2,0
175.45,6155.58,RON,21,bills,3,0
0.89,3920.12,RON,20,bills,2,0
309.89,4744.28,USD,16,bills,0,0
106.5,6259.0,RON,6,bills,4,0
146.79,6083.63,RON,21,payment,3,0
6011.84,2749.16,USD,4,urgent transfer,2,1
290.68,3341.19,RON,9,shopping,2,0
796.99,5773.71,USD,17,shopping,1,0
119.66,5646.61,RON,16,payment,3,0
215.92,3534.77,USD,15,bills,4,0
176.28,3422.45,EUR,18,subscription,1,0
37.4,5970.19,RON,15,shopping,1,0
229.43,4295.06,RON,16,subscription,1,0
455.64,2518.73,RON,21,payment,3,0
194.74,6891.69,RON,20,transfer,2,0
5723.76,3523.86,USD,3,unknown,2,1
30.34,5505.42,RON,12,shopping,4,0
195.89,4122.32,EUR,11,shopping,1,0
579.31,5373.35,RON,6,subscription,0,0
43.34,3886.78,EUR,7,subscription,2,0
98.94,8992.74,RON,6,shopping,1,0
92.4,6860.97,RON,10,transfer,1,0
510.88,3251.65,RON,7,shopping,2,0
558.6,8544.84,RON,18,bills,2,0
436.12,3824.32,USD,16,transfer,2,0
61.56,5493.09,RON,21,shopping,2,0
53.55,5721.87,RON,13,transfer,1,0
412.46,7208.06,RON,16,transfer,2,0
378.73,5622.16,RON,15,transfer,2,0
28.23,6014.13,RON,10,transfer,7,0
358.16,4711.53,RON,12,subscription,5,0
60.47,5748.18,EUR,17,bills,3,0
136.6,4352.06,USD,16,payment,1,0
382.73,4145.65,RON,19,shopping,1,0
32.91,4548.87,RON,9,shopping,4,0
136.46,2940.14,RON,14,subscription,2,0
217.83,2181.28,RON,16,subscription,3,0
255.69,5382.44,EUR,17,payment,6,0
6295.0,765.15,EUR,1,unknown,8,1
17.97,7231.91,RON,13,transfer,0,0
71.3,5558.3,RON,13,transfer,2,0
178.98,5354.31,EUR,17,subscription,2,0
412.96,4679.22,EUR,10,shopping,2,0
12.92,5066.78,EUR,17,bills,4,0
56.97,7418.19,RON,14,shopping,3,0
271.26,8075.9,RON,8,shopping,5,0
20.13,3037.91,RON,6,shopping,2,0
60.08,2960.81,EUR,6,shopping,2,0
140.28,5568.76,RON,7,shopping,1,0
55.89,5977.56,EUR,21,bills,1,0
379.59,7083.78,USD,9,subscription,2,0
88.82,5811.92,RON,13,transfer,0,0
33.84,5400.37,RON,15,subscription,0,0
17.75,4568.22,RON,13,subscription,2,0
107.37,5993.16,EUR,16,bills,2,0
32.88,3105.15,RON,21,payment,2,0
133.23,5672.55,RON,17,bills,3,0
364.62,5233.92,RON,7,subscription,4,0
60.59,2379.56,RON,6,payment,1,0
299.74,5994.06,RON,17,transfer,1,0
47.27,3001.48,USD,9,subscription,3,0
306.78,4067.84,RON,21,bills,3,0
26.72,5943.06,RON,7,shopping,2,0
427.86,5880.67,EUR,19,payment,3,0
624.96,1989.43,RON,6,shopping,1,0
271.07,2582.84,RON,8,transfer,0,0
698.43,4338.22,RON,10,payment,1,0
2.36,5471.4,RON,8,shopping,3,0
107.19,1683.6,USD,7,payment,4,0
962.56,6480.41,RON,12,transfer,6,0
9.91,5090.88,RON,8,bills,5,0
5095.94,1151.12,USD,4,unknown,6,1
72.54,4223.09,EUR,16,subscription,2,0
7.25,4207.61,RON,16,bills,2,0
141.22,3913.47,RON,10,payment,2,0
342.97,4090.59,EUR,13,payment,0,0
213.93,5625.47,RON,15,subscription,1,0
92.83,7051.81,EUR,11,transfer,5,0
103.94,5631.61,EUR,14,bills,3,0
71.1,5000.35,EUR,9,payment,4,0
175.51,6510.03,RON,8,transfer,3,0
112.88,3203.18,RON,7,subscription,0,0
375.33,5034.35,RON,18,payment,2,0
70.99,3325.79,RON,12,payment,3,0
9.96,4836.56,EUR,16,payment,3,0
48.34,8437.53,RON,13,subscription,1,0
116.49,6889.52,EUR,19,subscription,0,0
54.79,3477.3,RON,18,transfer,3,0
203.68,2177.34,RON,9,subscription,3,0
206.66,4951.98,RON,9,transfer,2,0
106.71,6882.63,USD,14,transfer,2,0
308.98,5511.64,RON,6,shopping,3,0
22.03,5636.49,RON,21,transfer,1,0
173.1,5734.18,RON,6,payment,3,0
36.44,4955.95,RON,14,payment,2,0
86.11,7249.08,RON,15,subscription,2,0
62.73,5323.4,EUR,13,shopping,2,0
218.69,3527.14,RON,12,payment,6,0
81.19,4770.84,RON,8,transfer,4,0
153.87,4186.51,RON,12,bills,2,0
14.57,7133.38,RON,18,payment,4,0
39.48,4661.97,RON,15,payment,4,0
545.77,4773.59,EUR,20,payment,0,0
230.26,6821.77,RON,8,subscription,1,0
47.57,3027.82,RON,20,shopping,1,0
4599.19,1651.04,USD,2,lottery,11,1
171.84,4547.06,RON,9,bills,6,0
210.69,6120.03,RON,16,payment,3,0
226.6,5543.8,RON,15,payment,1,0
57.94,4591.42,RON,17,bills,2,0
24.34,3560.34,RON,9,transfer,2,0
104.85,1271.62,RON,16,transfer,3,0
246.28,4786.5,EUR,17,bills,4,0
55.95,4892.5,RON,10,subscription,3,0
5035.08,881.8,EUR,2,lottery,4,1
436.51,6992.87,RON,8,bills,2,0
568.28,5611.38,EUR,9,payment,0,0
112.43,6351.62,EUR,19,subscription,2,0
283.39,4351.51,RON,7,transfer,1,0
350.11,3747.56,RON,21,shopping,4,0
141.21,7585.6,RON,13,payment,2,0
170.38,3876.55,USD,21,subscription,3,0
51.76,4209.58,EUR,6,subscription,5,0
87.72,7098.34,RON,20,bills,7,0
0.0,2562.67,RON,11,shopping,2,0
189.25,4088.56,RON,7,transfer,1,0
260.38,5074.62,RON,14,payment,0,0
131.38,2882.21,RON,8,payment,3,0
551.79,6547.4,RON,8,transfer,1,0
204.4,7099.21,RON,8,shopping,2,0
249.44,7520.61,RON,19,payment,0,0
